app,review,score,date
Bukalapak,"Menurut saya aplikasi ini luar biasa...sangat membantu dalam hal melakukan berbelanja online.. Tapi sangat di sayangkan...karna ketika kita berbelanja menggunakan tombol nego,voucer belanja kita tidak dapat digunakan...Jadi sangat disayangkan memiliki voucer tapi tidak berguna.. Mohon tanggapannya min ??",4,2020-04-23 12:46:06
Bukalapak,"Makin ribet, dulu di kolom pencarian kita bisa langsung nyari toko nya dengan mudah. Trus kategori barang juga sekarang dihilangkan, padahal sebenernya fiturnya membantu banget, kecewa pokok nya #saran, diberikan fitur tambahan boleh lah, tapi janganlah sampai buang fitur yang sudah ada",1,2020-04-16 21:29:17
Bukalapak,"Awalnya suka belanja disini, tapi kecewa bilangnya mau gratis ongkir instal app, dah instal terusin belanja, ada keterangan belanja 50rb biar dpt gratis ongkir, dah tambahin barang lebih dr 50rb, gratis ongkirnya g terpasang, voucher yg lain g bs digunain . . Kadaluarsa lah apalah, niat ga kasih gratis ongkir, Php doang ni . .",3,2020-01-21 11:27:02
Bukalapak,"Aplikasi yang bagus, tapi sangat di sayangkan terlalu banyak pemainnya. Seseorang yang tidak tau standart harga akan mudah tertipu di sini, sebab saat pencarian produk yg muncul paling atas adalah pemain dengan gambar dan diskripsi sama dengan toko aslinya namun dengan harga yang sudah di up tinggi dari harga toko aslinya. Dengan seringnya tertipu harga saya jadi malas untuk berbelanja di sini..",1,2021-03-08 22:16:43
Bukalapak,"Kurang Puas.. Gak pernah dapat hadiah, Dari undian.. Justru undian yg baru daftar malah dapat (yg blm belanja sama sekali).. Dan Yg sudah senior, malah gak pernah dapat undian berhadiah kaya mobil atau rumah.. Dsb.. Sedih dan kecewa.. Udah belanja banyak.. Nihil..",1,2020-04-18 15:56:58
Bukalapak,"Yang pintar pasti bisa memilih, so jangan terlalu tergiur dengan barang murah, lihat spek, dan sebelum pesan tanyakan dulu soal produk, dan jika respon lama/jutek balasan nya, lebih baik cari yang lain, karna kepuasan pembeli bukan karna produk, tapi kenyamanan dan kepuasan, saya selama setahun gak ada masalah soal pembelian, banyak yang respon lelet saya abaikan cari yang lain, dan insyah allah barang tidak di kirim uang saya selalu kembali di dompet. Yang pentung kalo belanja online juga jangan telalu bdo",5,2019-05-29 16:52:47
Bukalapak,"Pertama, Tingkatkan kerjasama dengan jasa ekspedisi yang lain, masa potongan gratis ongkirnya sangat kecil. Kedua, dengan biaya tertentu pelapak bisa merubah feedback negatif menjadi positif atau menambah feedback positif. Jadilah marketplace yang jujur dan tidak memberikan kesempatan bagi penjual untuk curang. Ketiga, apa-apaan dengan istilah ""kode bayar"" toh setelah bayar kita juga melakukan konfirmasi pembayaran. lumayan kan kode bayar itu Rp.300 lebih. dan kode bayar itu masuk ke bukalapak.",1,2019-07-02 16:43:24
Bukalapak,"terlalu sering masuk broadcast iklan pop up dll. dalam 1 menit bisa 3 x itu iklan promo padahal sudah di logout! Bahkan seting notif sudah di non aktifkan di fitur bukalapak nya. Masa harua di non aktifkan notif di sistem smartphone nya, Nanti kalau transaksi jadi susah tak ada notif sama sekali. Poko nya jelek lah jauh sama onlineshop si Hijau",1,2020-10-25 22:20:14
Bukalapak,"untuk teman"" yg mau berjualan dibukalapak mending dipikir 2x deh.. baru beberapa penjualan sudah otomatis jadi Superseller, sedangkan kalau super seller harus bayar 3% dari uang penjualan.. tidak ada konfirmasi ke penjual juga, mau untung malah buntung..pas mau dinonaktifkan supersellernya dipersulit.. customer service juga gak berguna.. semakin kesini smakin ngawur bukalapak..",1,2020-04-22 23:57:43
Bukalapak,"Secara keseluruhan systemnya sdh bagus, namun msh ada juga beberapa sellernya yang kurang responsif dan jg lambat, mungkin tidak ada notifikasi khusus untuk sellernya. Dan mengenai Respond claim mungkin perlu agak ditingkatkan lg sehingga konsumen tidak kesulitan jika ada kendala²",3,2020-04-11 10:00:41
Bukalapak,"Ongkir tidak sesuai. 3 aplikasi berbeda, Untuk barang, harga, pengirim dan tujuan yang sama. BL yang yang berbeda, tarif ongkir yang lebih mahal. Pakai min belanja. Dapat potongan tetapi setelah potongan tarif malah sama dengan aplikasi lain yang belum di potong. Jatuh nya sama aja tanpa potongan.",1,2019-09-14 10:40:40
Bukalapak,"Klo beli 40 item barang ,begitu klik pembayaran ,eror ,di list tagihan tidak muncul,di list pembelian muncul tertulis belum bayar ,mau bayar tidak ada tombol pembayaran , dan yg bikin kesal barang di keranjang semua kosong , mesti ulang lagi pilih barang yg 40 item,kenapa begitu sistemnya klo pembayaran eror ,y barang keranjang jangan kosong , saya capek pilih lagi dari awal dan eror lagi ,buang buang waktu tenaga bikin emosi capek",1,2019-10-08 17:27:42
Bukalapak,Sebenernya aplikasinya bagus...saya pun pakai.... Cuma kekuranganya...batas waktu pembayaranya pendek...ngga kaya aplikasi sebelah sampai 48 jam.. Tterus Nego harga mending ngga ada sekalian...masa nego cuma bisa 3 kali sja dlm sehari sedangkan Di dalamnya ada ratusan pelapak dan ribuan item yh bisa dinego. Dan yg bikin ngga nyaman lagi baru di klik pembayaran belum jg 1jam sudah di peringatkan berkali kali...untuk segera melakukan pembayaran. Kecuali sudah batas minimum waktu yg di tentukan... Mohon...agar lebih baik lagi biar pengguna lebih betah di aplikasi ini...,3,2018-10-29 13:37:12
Bukalapak,"Tolong buat serbu flash deal, Untung diskon barang menjadi murah, Untuk penyerbuan saat waktu dimulai,Tolong direset biar yang sudah stay nunggu barang agar keluar,Soalnya setiap aku mau beli tidak seperti dulu? Harga dulu diflash deal serbuan mudah didapat , sedangkan sekarang Sulit,padahal udah stay dan waktu,tpi kalah cepat? karena perbedaan waktu di Indonesia, oleh sebab itu tolong untuk Ceo/Administrator Bukalapak,Untuk Flash Deal direset seperti tokoh Sebelah (Shopeee). biar adiill !!!!!!!",1,2019-01-20 15:37:11
Bukalapak,"Terburuk dari semua aplikasi penjualan yang pernah ada, tiba tiba akun di bekukan, sudah di aktifkan tapi produk tidak muncul di daftar barang di jual, ada opsi tolak pesanan tapi pesanan gabisa di tolak, sudah gitu di tutup sementara secara otomatis.. ribetnya ribet",1,2022-08-10 15:46:22
Bukalapak,"Mohon pada testimonial pembeli diurutkan sesuai jumlah bintang dari kecil ke besar , sehingga calon pembeli bisa langsung baca keburukan pelapak / barang , tahu kekurangan barang bahkan ketidak jujuran pelapak.!!! pernah saya beli sepatu tidak ada tali sepatu nya , beli celana pendek deskripsi nya bahan katun ternyata bahan nilon !!!",1,2019-07-23 18:47:12
Bukalapak,"Semoga kedepannya fitur klaim barang rusak/komplainnya lebih baik, bisa sepadan dengan hasilnya..karna menurut saya fitur klaim/komplain masih belum maksimal, terutama jika barang rusaknya saat di ekspedisi..memang kesalahan ada di ekspedisi, tapi karna kita belinya di bukalapak setidaknya bukalapak bisa membantu mempermudah urusan klaim/komplain kita..untuk lainnya sih sudah bagus..",5,2020-09-02 21:07:47
Bukalapak,"Kecewa dengan bukalapak, saya sudah transfer sesuai dgn harga barang dr 
Pukul: 00.54 WIB tapi sampai sekarang sudah 7 Jam lebih status pesanan saya 
masih ""menunggu pembayaran"" harusnya saat transfer system langsung 
mengkonfirmasi Pembayaran..baru kali ini saya melakukan pembelian di 
aplikasi belanja online sudah 7 jam lebih status pesanan saya belum berubah 
juga..Mohon diperbaiki donk bukalapak systemnya agar supaya tidak 
ditinggalkan konsumennya..1 Kata: KECEWA.....!!!!!!!!!!",2,2019-07-10 12:54:14
Bukalapak,"Versi terbarunya ga seru, kususnya tampilan top up pulsa, seharusnya gaperlu ada tampilan ""tinggal tap langsung bayar"". Gara2 ada tampilan itu saya jadi salah kirim pulsa ke nomor yg bukan tujuan saya. Di normalin aja gausah ada tampilan begituan. Terimakasih",3,2020-10-11 10:28:26
Bukalapak,"Aplikasi gila sih. Paylater dendanya gak kira kira. Telat beberapa jam doang dendanya udah 11 ribu sendiri. Apalagi setiap pake ada uang tambahan 20 ribu. Auto tidak pakai lagi. Sangat sangat mencekik. Saya saranin yang mau pakai paylater mending pakai paylater yang lain saja. Kaya lazada paylater, shopee paylater atau kredivo. Yang jelas² bunganya kecil dan ga ada biaya tambahan setipa kali transaksi.",1,2022-11-27 08:01:53
Bukalapak,"Dulu memang aplikasi belanja terbaik, namun sekarang banyak yg tdk sesuai, tentang promo khususnya, satu contoh keterangan promo ttg bukareksa, apabila produk yg dibeli tidak dijual selama 2 bulan, maka akan di top up ke akun bukareksa sesuai promo 10% atau 5%, namun setelah ditunggu selama 3 bulan tidak ada yg masuk, di komplain di buka bantuan jawabannya anda tidak terpilih sebagai pemenang promo tsb, padahal di awal tidak disebutkan akan diundi, msh bnyk hal lain yg tdk sy sukai skrg,",1,2019-11-05 09:23:08
Bukalapak,"Cod nya tanpa mininmal order dong,biar makin mudah buat belanja nya,biasa nya suka bayar di minimarket,tapi jarak nya terlalu jauh,harus pakai ojek,jadi harus ngeluarin uang lagi deh,belum ojek,ongkir,biaya admin, haduhhh........,tolong ya bukalapak di ganti minimal order nya.",2,2021-01-19 16:30:49
Bukalapak,Alhamdulillaah Trimakasih banyak buat Bukalapak krn memberikan fasilitas yg terjangkau terutama hrga Iklannya yg sangat sesuai dgn budget saya. Dan saya bisa mempromosikan semua barang saya tanpa takut biaya yg mahal.. Klo di aplikasi sebelah mahal sekaleeeee. Selain itu pengaturan tampilan barang sangat mudah diatur. Sehingga gk pusing klo mau atur stok/iklan/diskon/ubah poto/diskripsi,5,2020-11-18 19:27:11
Bukalapak,"Saran untuk bukalapak biar lebih maju. Gunakan benchmarking dengan e-commerce lain seperti: 1. Untuk voucher, minimal 2 voucher bisa dipakai bersamaan. (gratis ongkir dan cashback). Dan ga perlu salin2 karena bikin ribet, buat yg otomatis bisa terpakai. 2. gratis ongkir dgn minimal pembelian bisa 50rb atau ke bawah (untuk jnt, dll), serta belanja minimal 100 rb untuk gojek dan grab Cukup tambah gtu aj, bakalan lebih rame lagi. Krn yg saya lihat skrg voucher bukalapak nanggung dan krg menarik.",5,2020-09-02 16:15:05
Bukalapak,"Aplikasi nya sangat mudah untuk jualan, tapi untuk server nya payah, mudah sekali di masuki link phishing,, sudah sering terjadi pencurian akun penjual di bukalapak, sehingga berapa pun uang yg ada di bukadompet atau dana, hilang semua. Jika uang sudah hilang, lalu kita laporkan ke Bukabantuan, paling bukadompet di bekukan, Tapi jangan pernah berharap uang yg sudah hilang bisa kembali lagi,, karena Jawaban dari bukalapak, SUDAH TIDAK BISA MEMBANTU LEBIH..",1,2019-08-21 13:44:23
Bukalapak,"om kalo bisa jangan terlalu banyak menu dan gambar apalagi konten flash.. hp kita ram ny kecil, jadi berat banget buka aplikasi BL ny. kadang malah ga bisa di buka/nge lag/hang/stuck.. dibikin simpel saja biar makin mudah kita jual/beli barang",1,2019-04-25 11:55:03
Bukalapak,"Alhamdulillah, selalu puas belanja di BukaLapak. Tapi alangkah baiknya, untuk tampilan user interface dan kolom-kolom menu untuk lebih disederhanakan, tidak terlalu tersembunyi dan tidak terlalu banyak tampilan menu. Saya lebih suka dan lebih enjoy dengan tampilan di versi sebelum-sebelumnya, untuk yang sekarang agak sedikit rumit. Misal, ingin memfilter kategori barang, harus mengklik beberapa panel menu yang sedikit membingungkan. Over all is good. Goodjob, BukaLapak.",5,2020-05-05 00:27:21
Bukalapak,"Wah kok kaya jadi malas ya saat belanja di bukalapak di menu utama lama sekali gambarnya muncul , pada saat mencari barang pun juga lama , dan pada saat untuk melihat barang favorit juga lama .Saya sudah bersihkan cache dan log-in ulang sama saja lama jaringan saya juga padahal bagus sudah ganti ke 4G dan 3G sama saja lama , padahal saya sudah percaya sama BUKALAPAK untuk belanja online tatapi saat ada masalah itu jadinya malas untuk belanja lagi di Bukalapak. MOHON DI PERBAIKI LAGI YA .",2,2019-05-27 17:18:00
Bukalapak,"Ada potongan super seller setiap kita selesai jual barang yg jumlahnya lumayan, padahal saya tidak pernah aktifkan fitur super seller tersebut. Tidak bisa dihapus/dinonaktifkan juga fitur tsb. Jadi kesannya tidak ada tranparansi. Kalau seperti ini BL bener2 bisa (atau sudah) ditinggalkan ke lapak lain.",1,2020-02-24 09:29:34
Bukalapak,"Kenapa versi terbaru fitur "" Batalkan transaksi "" tidak ada lagi ??? Sebagai pembeli itu sangat membantu,karna lapak banyak juga yang nakal,barang tidak ready di bilang ready. barang di kirim setelah detik2 sebelum transaksi kadaluarsa..padahal pembeli butuh cepat barang yg di beli Sekarang lebih enak belanja di toko onoine warna hijau /orange. Transaksi bisa di batalkan",3,2018-12-19 22:27:20
Bukalapak,"Yah padahal barangnya jelas lebih dari 10 stoknya begitu chat penjualnya masak bilang habis pas mau check out tidak bisa. Jujur ga sih yang jualan, niat juga ga sih, payah. Kalau niat jualan yang jujur jangan asal kasih harga tiba-tiba barang habis padahal bukan flash deal. Terus itu namanya apa? Ga rekomen deh untuk orang lain. Seperti main kabur saja, harga ga jelas.",5,2020-12-17 21:51:16
Bukalapak,Aplikasi bagus sangat membantu bagi saya yg males belanja keluar dan mudah mendapatkan barang yg susah didapat di offline harga bisa lebih.. ditingkatkan lagi promo discount sama gratis ongkir nya biar pelanggam tidak beralih ke online shop yg lain..,5,2019-05-01 11:52:03
Bukalapak,"Dulu sy sering bekanja dibukalapak terus, tetapi skrng tdk lg karna sayangnya tdk ada banyak promo lg,bahkan ingin menggunakan voucher apapun sj selalu tdk bisa digunakan padahal sdh lakukan sesuai aturan dan syarat ketentuan tapi tetap tdk bisa sama skali, bahkan jg mau nego barang sj semua hanya bisa sedikit sj skitar 2% sj. Lebih baik pindan dan belanja di online lain sj......!!!!",2,2019-12-07 13:59:40
Bukalapak,"Gk mesti selalu beli yg mahal berdasarkan keperluan yg mendesak namun dgn biaya ongkir diatas harga pesanan. Klo untuk pelayanan nya lumayan, yg bikin berat nya itu ongkir yg berlipat apabila pemesanan barang yg berbeda toko jd tambah beban. Masih mending toko online tetangga sebelah yg ongkirnya jauh lebih ramah bersahabat dgn kantong.",2,2020-02-24 11:35:57
Bukalapak,"Sebagai pelapak saya sering kali menemukan terutama saat upload barang atau edit barang yang dijual. Barang sudah ga d set grosir masih saja dianggap harga satuan hrs lebih tinggi dari harga grosir. Barang sudah d hapus tapi masih dianggap ""anda tidak dpt menjual barang ini karena sudah ada d lapakmu"" 😭",3,2020-01-10 09:00:58
Bukalapak,"Langsung gua Uninstall App-nya. Pengiriman bertele2 Ga sampe2 !!! Tp di status pengiriman sudah diterima. Bukti Notif di app sm laporan Kurir az beda jauh jamnya. Diminta bukti foto penerimaan barang tidak bisa buktikan !!! Nilai Harga gk seberapa bosQu, tp system curang tdk bisa ditolelir.",1,2022-01-01 20:09:13
Bukalapak,UI nya kurang efisien. Lebih efisien yg dulu. Trus transaksi tidak terupdate. Padahal udah menerima email barang sudah dikirim. Tpi di aplikasi masih diproses (tidak muncul lacak kiriman). Kalo mau melacak kiriman musti lewat link di email lalu diarahkan ke aplikasi.,2,2023-07-19 14:22:52
Bukalapak,"Super Lengkap.... Saking lengkapnya yang tadinya kita ga mau ngapa2in jadi ngapa2in... !!! Ya Belanja, pembayaran, insvetasi, atau cuma sekedar bermain lengkap jasmani maupun rohani... Semoga promonya makin seru Bukalapak.. meskipun aku meleset terus ga pernah dapat barang yang aku mau dengan harga super deal ..hehe..",5,2019-11-11 08:45:21
Bukalapak,"Saya order dengan metode pembayaran VA tidak langsung diverifikasi, bahkan sdh saya lampirkan juga bukti transfernya berikut dokumen tambahannya, sampai akhirnya orderan saya tercancel otomatis, barang gak dapat duitpun sampai ini belum dikembalikan. Saya sudah coba komplain sdh berulang kali dr kemarin sampai saat ini, tapi respon dari pihak BL sangat buruk, sampai pada akhirnya komplain saya dialihkan dengan tiket yang berbeda, dan saya disuruh membalas ke nomor tiket tersebut. KECEWA",1,2020-09-11 18:36:05
Bukalapak,"di akun saya tagihan aktif masih saja ada, padahal sudah di cancel dan sudah membuat tagihan baru dan transaksi sudah selesai. tp masih saja ada tagihan aktif. lalu untuk roda rejeki ketika di mainkan hasilnya selalu saja notifikasi sedang dalam perbaikan, padahal terakhir saya mainkan dan muncuk notif perbaikan sudah sekitar 4 bulan yg lalu, tp sampai sekarang masih tetap sama saja, hasil putaran isinya notif sedang dalam perbaikan.",2,2020-04-24 13:56:59
Bukalapak,"Sekarang gratis ongkir nya sudah tidak ada .harus belanja 200 RB minimal baru dapat gratis ongkir, kalo sebelum nya BL oke tanpa minimal transaksi udah dapat gratis ongkir..tolong di perbaiki lagi untuk layanan nya.terutama untuk gratis ongkir nya .biar yang belanja online bisa lebih byk lagi dan tidak berkurang .dan biar tambah berkembang lagi untuk buka lapak,satu lagi Roda rejeki juga sekarang menu nya cuma reksa dana sama zonk aja udh ngga ada yg nama nya gratis ongkir, thx",2,2021-03-16 11:38:15
Bukalapak,"kritik buat buka lapak,,mohon untuk pelapak info berat barangnya yg sesuai,,jangan asal,,,jadi barang yg beratnya cm 2gram,nulisnya 200gram,,jadi kalo mau beli banyak kn harganya jadi besar..jadi jangan membodohi kami dengan cara curang di ongkir ya..",1,2019-01-27 22:52:36
Bukalapak,"Mohon maaf sebelumnya, hanya kritik dan saran, sebaiknya pada tampilan transaksi-pembelian, tampilannya lebih baik seperti dahulu tidak terlalu banyak iklan rekomendasi yang ber impact pada tertutupnya sebagian produk yang sedang ditransaksikan (tidak semuanya terlihat) ketika di scroll ke bawah hanya iklan rekomendasi, dan transaksi pembelian hanya terlihat beberapa saja, menurut saya cukup mengganggu... terimakasih sebelumnya 🙏🙏🙏",4,2020-05-18 09:41:53
